"x"
"1";1338.01368450554
"2";1170.79280881378
"3";905.269595064504
"4";653.884127531793
"5";541.12681813834
"6";462.439430496256
"7";429.022861298556
"8";384.571774508593
"9";354.917638199108
"10";345.640453806883
"11";348.991524537595
"12";373.779066856486
"13";494.277974096397
"14";654.732583847744
"15";690.093240315074
"16";757.518875699408
"17";801.859830746913
"18";758.183905150786
"19";758.828942764867
"20";666.537057294866
"21";645.487287590554
"22";713.793642816015
"23";948.534301427987
"24";1183.71989986788
"25";881.972782208299
"26";772.584650446226
"27";595.604946549625
"28";418.678586778734
"29";343.23927670484
"30";319.369688103125
"31";309.867654863336
"32";295.534438977949
"33";289.227736833255
"34";295.305152755573
"35";312.714558555352
"36";345.461279859827
"37";471.104958289912
"38";635.661076609347
"39";672.94040895417
"40";741.528786782828
"41";786.73244899703
"42";743.410123025044
"43";744.486682989552
"44";652.647959217509
"45";631.95537522554
"46";700.702778832079
"47";935.883072982381
"48";1171.47892273747
"49";870.157866610247
"50";761.162049778687
"51";584.547274000576
"52";407.975729367799
"53";332.86572294698
"54";309.309494452498
"55";300.109924449946
"56";286.064522396516
"57";280.036830802443
"58";286.385211069207
"59";304.05642442604
"60";337.057943701492
"61";462.949056628229
"62";627.745063209478
"63";665.257494480218
"64";734.071920612647
"65";779.494721765487
"66";736.384988752064
"67";737.667608451707
"68";646.028652405708
"69";625.529782647972
"70";694.464974276739
"71";929.827353196926
"72";1165.59976949869
"73";864.449913725543
"74";755.620113390369
"75";579.166325572572
"76";402.750888081862
"77";327.792262348996
"78";304.382827820956
"79";295.325602708141
"80";281.418233027844
"81";275.524390077816
"82";282.002562066005
"83";299.799633684479
"84";332.923196289999
"85";458.932653518682
"86";623.843417640244
"87";661.467128208927
"88";730.389460999795
"89";775.916898407071
"90";732.908630310407
"91";734.289639778798
"92";642.746091535124
"93";622.339737973883
"94";691.364641852859
"95";926.814014041753
"96";1162.67078703404
"97";861.602731287928
"98";752.852251795756
"99";576.475380776787
"100";400.13452890383
"101";325.248228258339
"102";301.908926800539
"103";292.919709176544
"104";279.078285824785
"105";273.248390513066
"106";279.788572025265
"107";297.645773793317
"108";330.827644134009
"109";456.89364191677
"110";621.859232970698
"111";659.536108786266
"112";728.509995500555
"113";774.087424343509
"114";731.127632550416
"115";732.555649110617
"116";641.057683275626
"117";620.695530619007
"118";689.76329576893
"119";925.254230196499
"120";1161.15130576604
"121";860.122331113376
"122";751.409748251369
"123";575.069625297802
"124";398.764407735988
"125";323.912661402867
"126";300.606866991083
"127";291.650140887124
"128";277.840224307817
"129";272.040880866529
"130";278.61068828815
"131";296.496618068489
"132";329.706345737649
"133";455.799356553598
"134";620.791141934197
"135";658.493418183139
"136";727.491935498692
"137";773.093248442742
"138";730.15661687538
"139";731.607091725043
"140";640.130903517412
"141";619.789868455443
"142";688.87811117147
"143";924.388902534474
"144";1160.30523321875
"145";859.294930100012
"146";750.600452878182
"147";574.27788682206
"148";397.989694046164
"149";323.154456514579
"150";299.86467055832
"151";290.92346772828
"152";277.128603946086
"153";271.343857084239
"154";277.9278186946
"155";295.82747368088
"156";329.05051057472
"157";455.156427241582
"158";620.16072732471
"159";657.875138982658
"160";726.885423909258
"161";772.498147813556
"162";729.572581364959
"163";731.033785973605
"164";639.568002329207
"165";619.237056490699
"166";688.33508264768
"167";923.855360936736
"168";1159.78089101889
"169";858.779508484203
"170";750.093681482849
"171";573.779503477759
"172";397.49944452924
"173";322.672094306345
"174";299.389956611535
"175";290.456170240708
"176";276.668498140914
"177";270.890724997153
"178";277.481448967312
"179";295.387661360913
"180";328.617056921264
"181";454.72913953723
"182";619.739418692902
"183";657.459628210658
"184";726.475535276494
"185";772.093710925168
"186";729.173430990383
"187";730.639761890061
"188";639.178949169918
"189";618.85282359772
"190";687.95552392918
"191";923.480334728614
"192";1159.41025995057
"193";858.413139348528
"194";749.731445109869
"195";573.421274612389
"196";397.145101712606
"197";322.321519760727
"198";299.043036128803
"199";290.11279307413
"200";276.328556900255
"201";270.554115546941
"202";277.148070328196
"203";295.057415614008
"204";328.289849115394
"205";454.404877598982
"206";619.418013339411
"207";657.140992865028
"208";726.159585985787
"209";771.780366280879
"210";728.862612051321
"211";730.331392107573
"212";638.872954315373
"213";618.549131692197
"214";687.654065175283
"215";923.181041444354
"216";1159.11306650526
"217";858.117982100587
"218";749.438262346571
"219";573.130006491382
"220";396.855690205229
"221";322.033908597043
"222";298.757170744295
"223";289.828620558013
"224";276.046025945355
"225";270.273176401094
"226";276.868674747118
"227";294.779516815595
"228";328.013401735406
"229";454.129837648071
"230";619.144338161449
"231";656.868641096704
"232";725.888517517423
"233";771.510542218432
"234";728.593994679544
"235";730.063944854285
"236";638.606641716818
"237";618.283919359448
"238";687.389919761667
"239";922.917930613864
"240";1158.85095890192
"241";857.856847318758
"242";749.17807090214
"243";572.870729793835
"244";396.59730053057
"245";321.776379061531
"246";298.500475278976
"247";289.572733884025
"248";275.790923549985
"249";270.018834514556
"250";276.615070320037
"251";294.526627497171
"252";327.761205852246
"253";453.878314183654
"254";618.89346673622
"255";656.618401948768
"256";725.638891483825
"257";771.261510717004
"258";728.345539691304
"259";729.816048906367
"260";638.359287865921
"261";618.037091175785
"262";687.143601313404
"263";922.672106452025
"264";1158.60561404575
"265";857.611967241549
"266";748.933641517444
"267";572.626737442138
"268";396.35373196635
"269";321.533221440706
"270";298.257716146741
"271";289.330361163057
"272";275.548925528993
"273";269.777199837197
"274";276.373787974152
"275";294.285686804357
"276";327.520596457737
"277";453.638026046518
"278";618.653490119841
"279";656.378727411626
"280";725.399509870553
"281";771.022413149715
"282";728.10671756118
"283";729.577493865503
"284";638.120991819421
"285";617.79904627409
"286";686.905799944859
"287";922.434541235668
"288";1158.36827782432
"289";857.374853074705
"290";748.696742675193
"291";572.390047398459
"292";396.117244393008
"293";321.296930201266
"294";298.021615290748
"295";289.094444920399
"296";275.313188304442
"297";269.541636205102
"298";276.1383926733
"299";294.050454732994
"300";327.285522668731
"301";453.403105742672
"302";618.418718649353
"303";656.14410026368
"304";725.165022671045
"305";770.788061657111
"306";727.872497662497
"307";729.343401572415
"308";637.887023264478
"309";617.565197707059
"310";686.672067729166
"311";922.200921844954
"312";1158.13476783911
"313";857.141449179147
"314";748.463441653944
"315";572.15684613362
"316";395.88413986118
"317";321.06391947068
"318";297.788695518491
"319";288.861613349722
"320";275.080442262146
"321";269.308973099005
"322";275.905809989788
"323";293.817950034631
"324";327.053093591957
"325";453.17074999556
"326";618.186434009441
"327";655.911884575862
"328";724.932873845532
"329";770.555977667452
"330";727.640476543657
"331";729.111441418917
"332";637.655122228594
"333";617.333353997061
"334";686.440279607631
"335";921.969187627117
"336";1157.90308589127
